99,126,318,0
25,223,372,0
28,152,385,0
64,241,364,0
51,150,332,0
7,158,389,0
103,237,323,0
25,212,314,0
77,203,401,0
26,241,400,0
21,184,371,0
41,234,405,0
60,160,370,0
12,244,365,0
8,200,341,0
81,218,391,0
27,223,364,0
46,140,385,0
72,283,393,0
54,289,385,0
101,270,379,0
71,278,346,0
101,146,375,0
29,270,386,0
88,177,364,0
42,128,302,0
76,263,336,0
18,151,335,0
50,241,364,0
119,160,322,0
61,195,385,0
47,166,375,0
7,258,372,0
14,229,352,0
43,245,366,0
71,294,401,0
79,248,351,0
82,137,335,0
78,250,405,0
35,222,389,0
25,141,404,0
74,216,334,0
44,132,346,0
112,248,345,0
52,189,372,0
53,200,302,0
20,154,352,0
27,146,338,0
17,180,334,0
77,283,393,0
37,232,388,0
12,188,348,0
59,248,336,0
61,147,404,0
124,200,317,0
114,210,400,0
45,222,302,0
68,212,335,0
91,216,350,0
104,274,364,0
70,260,386,0
109,214,335,0
85,201,404,0
41,200,354,0
12,173,321,0
7,284,346,0
107,213,357,0
46,147,305,0
64,221,386,0
11,232,388,0
102,168,358,0
90,191,339,0
100,215,324,0
69,213,365,0
100,214,335,0
1,210,394,0
13,198,311,0
123,242,364,0
70,264,397,0
71,254,379,0
105,287,385,0
42,278,392,0
104,150,334,0
34,140,325,0
25,200,353,0
73,171,389,0
29,250,389,0
88,224,352,0
48,139,328,0
7,158,374,0
4,270,398,0
110,200,317,0
74,202,319,0
95,187,339,0
82,222,405,0
110,299,347,0
110,222,336,0
42,134,382,0
110,138,404,0
23,229,404,0
121,131,306,0
100,167,400,0
18,299,346,0
119,163,365,0
55,198,311,0
33,223,345,0
65,264,380,0
110,276,385,0
9,248,386,0
48,130,365,0
88,280,307,0
20,216,404,0
49,174,302,0
121,137,310,0
100,236,323,0
19,280,307,0
67,252,398,0
106,250,405,0
56,273,372,0
41,146,318,0
37,226,359,0
96,295,400,0
48,256,379,0
66,222,320,0
107,152,384,0
62,212,348,0
55,138,362,0
116,215,404,0
3,274,306,0
26,261,378,0
55,260,386,0
114,281,400,0
91,205,379,0
11,152,385,0
83,126,345,0
90,147,339,0
49,254,379,0
3,280,400,0
40,278,339,0
115,243,365,0
70,280,398,0
74,126,386,0
104,166,375,0
95,134,400,0
88,248,321,0
97,281,393,0
50,252,351,0
74,254,402,0
35,296,400,0
37,195,385,0
3,155,398,0
120,274,405,0
17,274,344,0
17,223,368,0
95,196,335,0
74,133,364,0
88,177,345,0
70,232,302,0
58,260,352,0
37,264,397,0
83,159,389,0
110,205,401,0
3,178,340,0
32,203,343,0
124,184,347,0
56,297,403,0
124,126,319,0
20,265,346,0
39,257,372,0
89,195,386,0
48,238,318,0
94,177,312,0
82,233,359,0
17,270,398,0
61,150,328,0
41,168,318,0
44,248,345,0
79,227,352,0
49,200,385,0
17,216,324,0
85,275,405,0
72,195,385,0
110,219,340,0
96,170,351,0
45,158,317,0
54,143,400,0
33,205,345,0
101,299,347,0
109,152,346,0
31,269,404,0
85,281,393,0
37,153,316,0
87,218,335,0
92,138,365,0
64,231,364,0
73,252,377,0
93,127,345,0
77,275,358,0
62,197,348,0
116,189,404,0
4,258,372,0
118,262,398,0
113,126,304,0
59,292,400,0
69,206,343,0
19,199,404,0
93,217,348,0
97,195,385,0
16,129,372,0
88,281,393,0
104,154,385,0
102,143,310,0
124,231,340,0
82,215,324,0
94,280,393,0
47,221,302,0
95,125,302,0
110,156,386,0
96,294,401,0
25,216,326,0
110,171,338,0
7,263,405,0
18,275,389,0
121,217,335,0
88,132,386,0
117,216,369,0
56,156,349,0
58,249,340,0
57,217,348,0
26,253,336,0
45,213,365,0
115,145,311,0
108,126,307,0
78,285,385,0
37,189,404,0
121,264,397,0
120,216,392,0
85,232,353,0
32,241,389,0
99,288,385,0
76,191,339,0
83,234,405,0
35,134,311,0
102,200,317,0
75,161,404,0
96,250,389,0
124,270,379,0
76,204,398,0
48,216,347,0
31,176,322,0
86,192,339,0
109,172,318,0
113,268,384,0
94,131,306,0
68,291,349,0
11,171,389,0
69,132,318,0
67,200,317,0
38,145,311,0
82,158,389,0
47,166,338,0
53,224,379,0
87,254,379,0
118,287,372,0
117,157,318,0
86,217,348,0
80,255,398,0
90,163,364,0
59,163,318,0
91,290,398,0
41,216,326,0
69,260,373,0
60,253,336,0
22,215,324,0
58,209,379,0
119,180,404,0
2,223,368,0
41,180,331,0
28,238,364,0
1,132,404,0
64,205,376,0
113,146,318,0
49,160,370,0
37,202,364,0
47,244,365,0
99,275,385,0
118,238,389,0
77,291,360,0
76,231,351,0
77,248,386,0
24,189,364,0
77,173,345,0
112,221,386,0
81,300,404,0
88,231,385,0
50,171,318,0
122,229,404,0
44,127,340,0
64,212,357,0
48,185,370,0
37,292,400,0
67,263,336,0
79,281,400,0
70,156,349,0
119,297,400,0
87,130,337,0
46,216,337,0
41,238,318,0
43,126,388,0
116,228,400,0
83,241,379,0
112,212,339,0
109,222,361,0
83,252,377,0
108,220,352,0
65,166,389,0
25,216,346,0
89,260,386,0
20,164,404,0
6,126,317,0
110,163,364,0
107,242,364,0
45,216,347,0
116,241,346,0
35,207,348,0
22,146,308,0
63,224,379,0
89,261,378,0
2,268,351,0
17,173,302,0
52,134,400,0
51,275,405,0
14,241,379,0
10,259,385,0
62,180,324,0
90,278,346,0
62,286,385,0
28,248,345,0
104,177,364,0
86,280,352,0
65,162,318,0
107,157,318,0
2,156,316,0
39,189,389,0
122,155,398,0
107,252,389,0
22,258,359,0
41,187,398,0
27,254,385,0
25,219,375,0
35,134,400,0
109,275,358,0
10,223,340,0
119,203,349,0
32,127,364,0
124,250,405,0
108,140,385,0
21,175,404,0
121,300,404,0
79,247,398,0
88,231,379,0
66,160,323,0
34,297,400,0
89,253,336,0
91,274,344,0
18,290,400,0
43,198,311,0
30,193,347,0
107,216,385,0
61,151,306,0
113,244,365,0
60,294,400,0
90,210,347,0
44,126,335,0
79,261,378,0
20,200,385,0
34,150,346,0
52,178,329,0
17,226,373,0
10,127,364,0
120,150,348,0
42,260,373,0
89,128,302,0
58,205,345,0
3,177,302,0
12,200,351,0
61,271,385,0
38,189,404,0
81,198,311,0
37,193,347,0
25,225,349,0
20,139,328,0
59,284,346,0
8,284,346,0
87,271,385,0
58,222,377,0
17,189,364,0
67,216,363,0
85,222,361,0
43,226,380,0
19,156,389,0
11,299,346,0
68,282,400,0
63,202,386,0
19,259,386,0
95,278,326,0
10,209,379,0
76,192,339,0
67,278,339,0
91,256,386,0
69,271,385,0
10,294,400,0
113,175,322,0
98,160,389,0
30,270,386,0
47,157,318,0
88,226,380,0
83,278,331,0
83,177,312,0
113,277,404,0
55,168,318,0
42,204,398,0
14,296,400,0
10,184,305,0
17,188,359,0
12,200,386,0
80,240,364,0
96,233,359,0
80,178,306,0
58,280,341,0
94,295,400,0
49,273,372,0
62,270,351,0
109,216,324,0
4,153,316,0
20,156,354,0
9,296,400,0
54,219,351,0
105,139,306,0
17,223,364,0
109,152,345,0
46,203,400,0
71,241,302,0
35,271,385,0
98,141,365,0
80,249,340,0
90,297,403,0
18,254,379,0
122,200,389,0
108,213,335,0
72,270,398,0
81,241,385,0
49,216,400,0
66,248,319,0
3,139,329,0
81,273,372,0
43,276,385,0
79,216,346,0
16,273,372,0
57,281,393,0
20,280,393,0
90,276,386,0
87,127,345,0
69,270,385,0
98,141,305,0
95,170,351,0
8,280,400,0
56,268,385,0
100,137,348,0
77,172,318,0
4,141,404,0
67,205,385,0
90,165,318,0
91,132,308,0
121,234,380,0
90,180,313,0
23,223,373,0
21,184,305,0
81,140,385,0
5,259,345,0
83,263,405,0
38,278,326,0
49,278,326,0
83,268,351,0
109,204,398,0
113,216,325,0
116,156,302,0
92,200,317,0
119,249,386,0
91,183,319,0
37,237,323,0
2,178,345,0
1,180,348,0
22,280,400,0
82,200,386,0
45,138,367,0
73,164,400,0
50,139,404,0
27,275,385,0
109,202,386,0
109,182,343,0
42,210,394,0
115,268,351,0
44,231,400,0
45,234,302,0
35,200,389,0
78,215,335,0
64,144,314,0
85,280,341,0
96,172,318,0
66,126,345,0
64,208,334,0
81,140,379,0
120,270,398,0
60,183,319,0
83,241,364,0
55,150,346,0
6,234,351,0
47,241,365,0
102,173,400,0
42,277,385,0
22,259,376,0
68,164,308,0
89,250,405,0
49,268,385,0
115,192,345,0
29,177,386,0
11,203,379,0
99,224,352,0
69,229,335,0
36,169,318,0
80,216,337,0
89,256,404,0
96,135,318,0
123,161,404,0
90,183,319,0
55,173,352,0
50,169,318,0
19,208,348,0
41,216,348,0
