10,133,338,0
3,192,314,0
4,186,309,0
10,161,335,0
95,207,354,0
111,261,323,0
102,287,359,0
36,134,334,0
72,262,335,0
9,232,322,0
45,159,342,0
115,210,385,0
4,186,311,0
4,166,348,0
106,240,363,0
9,277,312,0
16,289,308,0
71,246,371,0
15,160,314,0
5,300,311,0
43,147,309,0
8,147,309,0
30,285,308,0
63,150,325,0
104,186,365,0
104,137,368,0
115,254,394,0
43,140,324,0
117,133,397,0
16,157,314,0
21,165,313,0
111,165,381,0
104,153,366,0
7,126,314,0
2,131,310,0
60,228,328,0
111,191,382,0
3,244,312,0
111,157,382,0
6,300,313,0
31,221,335,0
77,230,348,0
82,184,380,0
17,159,306,0
15,246,334,0
15,193,309,0
2,139,315,0
14,147,311,0
98,127,373,0
60,217,329,0
29,244,308,0
14,234,313,0
106,158,364,0
16,142,313,0
88,170,343,0
94,269,355,0
16,134,306,0
99,135,358,0
23,160,308,0
60,296,328,0
60,286,328,0
122,146,401,0
100,282,358,0
7,135,314,0
8,256,311,0
2,233,313,0
23,161,308,0
22,206,307,0
15,135,348,0
4,170,314,0
121,149,400,0
123,133,403,0
4,209,314,0
4,182,305,0
93,251,346,0
6,147,335,0
86,178,341,0
104,289,367,0
67,190,392,0
12,159,311,0
102,208,360,0
94,167,352,0
15,132,306,0
43,143,333,0
94,258,355,0
3,161,308,0
111,181,382,0
63,161,324,0
63,217,330,0
2,159,315,0
69,186,330,0
36,256,309,0
15,130,315,0
28,140,309,0
51,128,316,0
103,180,362,0
3,187,308,0
71,291,335,0
16,143,334,0
25,301,308,0
9,163,306,0
60,224,328,0
16,301,312,0
94,298,353,0
14,131,315,0
15,197,330,0
2,136,312,0
60,179,329,0
15,180,312,0
15,289,325,0
15,151,311,0
53,166,317,0
98,249,375,0
96,208,383,0
5,163,308,0
10,133,311,0
2,159,311,0
43,209,329,0
15,243,334,0
25,290,308,0
112,220,384,0
4,134,314,0
63,135,328,0
59,289,323,0
60,143,322,0
12,190,312,0
71,137,305,0
67,193,392,0
36,143,308,0
113,260,385,0
48,197,311,0
104,220,367,0
96,161,353,0
67,160,328,0
26,205,308,0
2,151,309,0
66,241,325,0
66,216,330,0
112,233,384,0
94,132,352,0
43,195,330,0
91,143,347,0
104,151,362,0
98,169,374,0
92,195,346,0
43,203,335,0
71,208,305,0
60,202,327,0
7,301,311,0
2,158,310,0
5,158,334,0
2,159,310,0
105,144,368,0
14,131,311,0
3,134,335,0
8,161,314,0
15,192,311,0
115,248,394,0
10,125,312,0
60,244,329,0
107,206,365,0
73,144,335,0
8,193,315,0
10,159,315,0
111,141,382,0
67,185,325,0
79,292,380,0
7,190,370,0
76,206,335,0
91,144,347,0
7,149,315,0
95,127,349,0
43,136,327,0
98,240,373,0
16,135,311,0
5,168,311,0
4,243,309,0
94,200,356,0
19,142,311,0
29,158,308,0
3,228,338,0
53,174,317,0
27,162,335,0
7,246,334,0
56,199,320,0
102,164,360,0
104,143,368,0
16,218,309,0
2,297,309,0
14,132,315,0
115,260,394,0
15,132,331,0
9,170,306,0
66,269,332,0
2,140,308,0
104,269,367,0
94,217,350,0
3,252,312,0
76,142,335,0
46,190,334,0
60,272,392,0
21,159,311,0
16,201,312,0
21,193,306,0
115,158,385,0
115,166,385,0
10,192,312,0
66,188,329,0
67,133,392,0
36,235,309,0
21,159,335,0
48,190,335,0
2,243,315,0
63,228,333,0
37,221,309,0
96,208,349,0
67,144,369,0
58,195,323,0
60,196,329,0
8,207,306,0
16,250,309,0
78,137,336,0
98,292,375,0
60,192,330,0
2,219,309,0
3,194,314,0
8,161,335,0
27,213,346,0
7,181,335,0
43,290,327,0
3,228,305,0
93,285,346,0
94,150,353,0
56,162,321,0
2,237,307,0
4,151,305,0
15,246,348,0
8,132,305,0
60,244,322,0
11,151,313,0
96,163,383,0
22,292,307,0
12,196,313,0
96,207,380,0
87,208,343,0
7,233,306,0
94,162,351,0
3,147,338,0
94,285,350,0
66,214,326,0
65,138,325,0
94,217,355,0
63,207,331,0
111,216,380,0
63,211,329,0
73,194,335,0
2,141,309,0
9,140,306,0
37,160,309,0
71,132,305,0
31,218,348,0
24,202,308,0
53,125,317,0
94,197,356,0
71,175,386,0
31,141,334,0
2,228,314,0
92,180,347,0
9,147,322,0
96,185,349,0
113,227,385,0
16,301,314,0
63,232,328,0
19,174,312,0
54,131,317,0
8,235,335,0
99,269,358,0
89,136,344,0
60,244,328,0
31,238,334,0
5,238,312,0
6,228,312,0
88,189,343,0
60,296,324,0
70,261,326,0
66,144,326,0
103,133,362,0
67,157,369,0
29,186,308,0
63,138,329,0
115,128,394,0
12,228,335,0
54,142,317,0
2,237,306,0
15,238,326,0
14,203,314,0
15,132,326,0
63,147,333,0
103,179,368,0
65,137,330,0
5,200,315,0
6,147,311,0
5,181,314,0
60,196,324,0
120,281,399,0
104,226,362,0
4,190,334,0
60,286,330,0
87,146,342,0
16,147,312,0
15,256,308,0
10,133,312,0
4,241,309,0
63,243,324,0
11,151,308,0
104,133,365,0
93,200,346,0
68,136,330,0
2,142,313,0
114,249,385,0
83,200,336,0
66,269,369,0
68,283,328,0
16,267,314,0
40,137,307,0
63,233,325,0
6,139,313,0
16,194,311,0
9,126,312,0
67,244,332,0
63,132,330,0
4,170,335,0
94,243,351,0
18,158,368,0
16,301,313,0
111,249,322,0
102,269,360,0
8,193,308,0
16,243,315,0
69,137,333,0
59,200,323,0
86,194,340,0
61,228,322,0
89,291,387,0
98,195,372,0
64,179,331,0
3,244,305,0
36,175,305,0
58,179,323,0
17,206,306,0
29,181,308,0
7,149,305,0
7,208,305,0
61,247,322,0
50,144,312,0
15,212,309,0
2,236,306,0
11,158,315,0
58,286,323,0
3,244,309,0
15,238,331,0
30,180,308,0
94,142,350,0
94,161,353,0
3,206,312,0
50,133,312,0
65,181,333,0
9,126,323,0
63,126,333,0
47,131,348,0
78,259,380,0
5,252,311,0
2,218,305,0
43,137,392,0
22,290,307,0
123,173,403,0
100,282,373,0
87,160,343,0
8,175,335,0
111,255,323,0
91,197,346,0
14,261,338,0
60,244,332,0
15,132,312,0
39,127,379,0
106,206,364,0
87,158,343,0
111,297,323,0
5,299,313,0
8,139,315,0
94,213,350,0
112,271,384,0
60,136,333,0
50,217,312,0
63,170,333,0
51,240,316,0
58,139,323,0
67,244,331,0
51,232,316,0
3,245,335,0
88,201,358,0
15,214,369,0
11,151,315,0
36,213,309,0
104,256,367,0
31,168,334,0
16,132,348,0
63,147,325,0
29,131,308,0
98,219,377,0
63,195,332,0
91,137,347,0
4,179,348,0
111,218,382,0
65,179,331,0
63,206,392,0
94,285,352,0
12,247,309,0
63,131,392,0
16,301,305,0
88,219,343,0
122,293,401,0
3,147,335,0
24,238,308,0
9,192,323,0
94,266,355,0
20,192,315,0
8,217,314,0
31,134,357,0
43,290,392,0
65,141,331,0
104,189,362,0
16,187,348,0
14,185,315,0
16,185,305,0
43,283,392,0
67,244,392,0
3,191,335,0
13,179,309,0
60,248,324,0
63,193,332,0
98,201,374,0
3,136,314,0
10,187,306,0
30,157,308,0
91,187,347,0
9,277,323,0
111,164,380,0
19,159,311,0
31,187,335,0
67,165,324,0
66,136,392,0
104,140,368,0
12,195,312,0
5,213,312,0
67,165,369,0
96,236,353,0
5,243,342,0
16,161,312,0
2,232,307,0
94,267,352,0
106,138,364,0
59,290,323,0
31,190,335,0
7,244,315,0
15,143,306,0
9,141,322,0
26,185,344,0
15,193,334,0
100,248,373,0
94,160,350,0
10,237,306,0
21,165,335,0
63,126,330,0
2,130,314,0
26,179,344,0
60,190,329,0
15,136,335,0
8,151,315,0
5,176,305,0
72,267,334,0
3,229,334,0
5,185,305,0
59,289,322,0
60,208,369,0
104,269,368,0
13,132,306,0
12,179,313,0
14,134,306,0
95,246,349,0
63,182,325,0
70,223,326,0
15,194,357,0
69,138,324,0
66,184,325,0
12,181,335,0
5,132,312,0
68,151,331,0
84,193,337,0
28,164,312,0
66,214,369,0
63,233,333,0
21,176,395,0
15,218,331,0
115,137,385,0
94,217,353,0
66,193,327,0
12,134,312,0
94,194,353,0
115,206,385,0
31,208,305,0
16,126,313,0
50,215,334,0
16,239,312,0
3,301,312,0
27,262,346,0
104,197,362,0
28,160,335,0
5,193,311,0
2,163,314,0
67,188,328,0
98,199,358,0
43,182,331,0
99,157,358,0
60,136,331,0
21,144,308,0
7,197,338,0
36,186,305,0
103,188,368,0
99,287,358,0
65,138,331,0
27,240,347,0
15,184,311,0
43,139,322,0
72,206,335,0
43,142,392,0
19,136,311,0
15,249,325,0
59,191,322,0
23,134,308,0
27,224,308,0
103,301,368,0
80,200,336,0
21,197,306,0
60,144,324,0
66,195,335,0
115,293,394,0
11,220,306,0
5,238,342,0
65,193,325,0
21,228,306,0
105,179,362,0
94,181,354,0
26,132,343,0
63,165,392,0
8,147,357,0
96,192,380,0
15,140,369,0
65,141,392,0
16,193,305,0
9,171,322,0
76,179,335,0
31,144,357,0
16,269,314,0
63,209,392,0
60,157,369,0
79,301,380,0
104,129,365,0
11,292,312,0
31,277,338,0
16,267,309,0
7,217,370,0
111,184,322,0
115,291,394,0
78,200,380,0
7,211,305,0
16,134,309,0
29,216,308,0
68,136,331,0
16,230,314,0
94,211,383,0
66,209,328,0
26,219,344,0
71,142,335,0
15,186,325,0
15,147,324,0
63,293,329,0
87,301,343,0
43,187,325,0
105,134,365,0
31,126,334,0
121,134,402,0
43,291,334,0
66,135,328,0
2,190,310,0
115,226,394,0
63,196,369,0
5,144,309,0
10,144,311,0
60,136,329,0
13,197,309,0
10,144,339,0
66,195,331,0
16,244,305,0
76,201,335,0
54,174,317,0
28,300,309,0
65,141,325,0
104,200,362,0
43,203,330,0
16,243,335,0
94,225,353,0
76,141,335,0
13,206,309,0
15,184,315,0
7,241,334,0
104,225,362,0
63,137,332,0
18,174,368,0
7,135,334,0
2,199,308,0
63,165,329,0
3,252,348,0
2,134,310,0
8,235,313,0
8,151,334,0
5,213,305,0
60,158,332,0
60,295,332,0
16,238,312,0
66,179,330,0
37,211,309,0
43,217,369,0
16,139,315,0
104,135,362,0
3,211,311,0
21,159,309,0
15,243,357,0
78,137,380,0
14,193,308,0
94,154,354,0
3,245,308,0
94,187,383,0
15,135,315,0
23,140,308,0
65,179,392,0
36,141,334,0
76,187,335,0
58,301,322,0
104,165,366,0
15,151,348,0
8,161,348,0
55,159,391,0
66,140,331,0
9,186,322,0
8,150,312,0
91,201,346,0
31,209,308,0
60,126,324,0
60,250,326,0
8,139,314,0
16,243,312,0
51,133,316,0
104,211,367,0
66,140,326,0
3,199,308,0
14,193,311,0
7,207,306,0
60,153,333,0
66,201,327,0
60,190,331,0
63,291,324,0
5,301,334,0
12,203,311,0
1,129,303,0
38,140,309,0
113,206,385,0
43,134,323,0
94,173,383,0
28,209,308,0
8,196,357,0
97,301,358,0
15,209,331,0
16,211,334,0
111,140,380,0
43,193,334,0
103,139,362,0
27,185,308,0
113,161,385,0
60,134,325,0
57,199,321,0
94,157,383,0
2,188,309,0
23,141,308,0
22,144,307,0
98,208,377,0
43,142,333,0
102,289,359,0
91,191,347,0
63,233,369,0
15,201,314,0
69,186,369,0
51,211,316,0
10,194,306,0
67,137,331,0
21,137,315,0
43,180,332,0
36,187,334,0
31,209,357,0
70,148,326,0
63,161,328,0
94,157,349,0
121,222,400,0
5,142,313,0
3,292,312,0
8,256,305,0
66,188,324,0
15,218,308,0
43,187,323,0
7,190,305,0
82,263,380,0
111,201,382,0
19,142,312,0
63,157,333,0
97,229,358,0
94,178,350,0
26,135,344,0
15,180,330,0
112,135,384,0
113,290,394,0
69,186,326,0
4,192,309,0
4,181,314,0
8,207,357,0
66,186,329,0
26,264,344,0
8,186,315,0
2,186,309,0
94,277,349,0
68,286,369,0
60,142,329,0
95,135,383,0
14,300,308,0
63,232,392,0
88,164,358,0
16,243,313,0
5,228,309,0
111,224,382,0
8,233,306,0
4,132,305,0
5,187,306,0
60,288,392,0
104,292,368,0
2,125,313,0
71,218,348,0
103,247,368,0
12,217,311,0
3,228,314,0
60,140,392,0
26,166,343,0
15,175,306,0
7,147,335,0
4,175,334,0
43,193,323,0
12,131,315,0
17,206,342,0
8,196,315,0
66,201,335,0
56,152,320,0
5,138,311,0
16,256,308,0
111,151,382,0
60,209,328,0
102,259,359,0
71,158,334,0
5,269,308,0
58,290,322,0
15,140,315,0
91,192,346,0
102,132,359,0
71,132,357,0
27,247,308,0
16,230,315,0
34,291,322,0
63,194,326,0
78,135,336,0
60,261,328,0
68,261,369,0
15,218,311,0
16,197,312,0
87,244,342,0
5,130,311,0
9,142,312,0
36,161,305,0
15,143,309,0
43,301,328,0
2,133,306,0
104,244,367,0
60,286,322,0
14,199,311,0
10,133,306,0
3,143,338,0
15,181,369,0
99,290,358,0
67,208,327,0
54,147,317,0
16,180,306,0
90,203,345,0
3,192,348,0
21,188,313,0
80,206,380,0
9,211,306,0
28,191,308,0
15,217,369,0
36,233,335,0
31,209,338,0
63,246,329,0
117,199,397,0
71,192,348,0
69,147,392,0
3,196,357,0
103,229,368,0
11,202,311,0
2,186,312,0
31,221,308,0
2,277,307,0
91,200,347,0
67,238,392,0
63,193,327,0
84,164,337,0
88,134,358,0
94,217,356,0
2,197,306,0
95,161,354,0
16,147,348,0
10,174,315,0
36,249,309,0
14,175,338,0
4,194,309,0
106,219,363,0
116,293,393,0
8,175,311,0
15,208,315,0
18,189,306,0
5,185,308,0
68,138,327,0
26,203,308,0
60,161,324,0
60,137,331,0
60,185,392,0
6,192,315,0
7,208,309,0
53,252,317,0
67,192,326,0
15,228,335,0
10,171,339,0
3,144,334,0
120,262,399,0
72,133,348,0
66,184,324,0
115,141,394,0
60,142,326,0
99,280,358,0
15,256,330,0
59,208,323,0
2,238,310,0
4,126,311,0
5,161,312,0
104,134,365,0
63,203,392,0
69,147,331,0
15,203,348,0
104,212,362,0
1,199,304,0
60,244,325,0
98,292,377,0
4,218,334,0
82,206,380,0
111,279,380,0
104,143,365,0
15,217,326,0
67,126,327,0
106,252,363,0
3,197,311,0
2,170,311,0
13,130,306,0
115,232,385,0
15,300,348,0
68,283,331,0
59,268,323,0
103,247,362,0
6,192,305,0
94,174,353,0
69,193,392,0
10,139,315,0
67,241,328,0
14,126,309,0
2,142,312,0
94,178,349,0
2,277,309,0
4,144,311,0
43,134,332,0
71,185,305,0
8,209,314,0
84,201,337,0
106,280,364,0
11,156,308,0
111,252,322,0
7,300,305,0
66,188,335,0
5,299,315,0
9,141,312,0
56,280,320,0
15,131,311,0
91,148,347,0
6,137,306,0
41,175,309,0
12,237,309,0
67,140,392,0
94,184,350,0
4,130,334,0
28,137,309,0
5,301,309,0
91,178,346,0
15,185,334,0
27,277,346,0
86,197,340,0
104,138,366,0
23,127,308,0
60,199,330,0
36,190,305,0
5,161,311,0
111,162,382,0
5,207,334,0
37,300,309,0
116,135,393,0
8,151,357,0
9,262,322,0
58,238,322,0
2,217,307,0
111,209,380,0
16,202,308,0
45,157,396,0
4,203,348,0
10,174,338,0
16,201,314,0
3,246,357,0
85,233,338,0
21,188,390,0
91,212,346,0
36,141,308,0
7,175,311,0
15,126,309,0
87,146,343,0
16,207,305,0
15,289,315,0
98,199,376,0
63,206,329,0
15,203,326,0
65,130,326,0
46,243,334,0
3,217,357,0
36,208,305,0
63,301,369,0
8,233,348,0
63,131,324,0
104,238,362,0
10,161,306,0
2,126,308,0
111,229,322,0
43,291,309,0
89,135,387,0
20,289,315,0
112,143,384,0
70,220,326,0
3,134,312,0
63,204,369,0
21,131,390,0
59,267,322,0
16,290,334,0
60,219,329,0
14,207,315,0
15,256,306,0
59,146,322,0
65,193,327,0
16,144,357,0
67,131,328,0
77,138,348,0
91,247,346,0
58,236,322,0
94,204,383,0
15,137,306,0
4,164,311,0
94,128,349,0
2,261,305,0
5,175,311,0
7,126,312,0
121,284,401,0
6,209,313,0
31,159,334,0
87,197,342,0
2,147,315,0
68,290,369,0
3,252,314,0
10,126,306,0
98,153,377,0
22,159,307,0
43,179,331,0
60,164,324,0
94,238,351,0
15,233,324,0
10,132,315,0
60,261,369,0
43,143,323,0
36,209,308,0
5,233,305,0
68,141,333,0
21,186,390,0
115,160,385,0
43,181,392,0
68,190,328,0
16,197,315,0
111,203,382,0
43,203,328,0
16,202,313,0
15,194,348,0
67,142,333,0
99,205,358,0
94,213,355,0
6,190,306,0
115,185,394,0
4,193,309,0
15,256,334,0
66,214,325,0
54,160,317,0
63,301,327,0
103,235,362,0
102,199,359,0
16,267,311,0
7,126,308,0
21,208,311,0
14,141,307,0
15,249,306,0
70,244,326,0
43,143,334,0
3,230,309,0
31,289,305,0
105,190,405,0
31,187,305,0
43,136,328,0
10,196,306,0
5,236,315,0
8,256,312,0
43,283,333,0
43,195,309,0
15,238,308,0
47,179,308,0
3,243,309,0
38,244,309,0
98,223,376,0
28,218,308,0
84,145,337,0
66,134,329,0
79,141,336,0
87,200,342,0
5,158,342,0
28,141,312,0
10,195,312,0
15,187,326,0
67,141,329,0
10,161,311,0
11,132,311,0
16,193,308,0
